,uri,track,artist,mood,Calm,Energetic,Happy,Sad
1057,6SE4JAo7T8C7XkFka5bbga,Someone To Spend Time With,Los Retros,Happy,0.1866395,0.070451364,0.7157583,0.027150895
1058,7bi5vk9KoY6Flkat31ViYD,Crazy Over You,BLACKPINK,Happy,0.071209714,0.29548678,0.5782472,0.05505623
1059,6loyhEAW2QFgQnvorXzsXn,Who Dis?,SECRET NUM,Energetic,0.07418994,0.44389448,0.39988098,0.08203457
1060,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,Happy,0.078843474,0.3300902,0.53012776,0.06093853
1061,11kexk65YBAjqm5Ql1DP7Y,Awas Jatuh Cinta,Armada,Sad,0.12151496,0.12978184,0.08974699,0.6589563
1062,2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SZA,Sad,0.37759104,0.0669082,0.08603302,0.4694678
1063,0RUTnY2B3s05fZuCHsNaUP,Alien,Sabrina Ca,Happy,0.064278305,0.3294767,0.54509175,0.061153136
1064,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dr,Energetic,0.168848,0.4378824,0.33106926,0.062200278
1065,4as4XEOR03oGm1STUKl6pa,BBIBBI,IU,Happy,0.22311354,0.20085433,0.51181835,0.06421373
1066,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eil,Energetic,0.049923893,0.54841316,0.111276455,0.29038647
1067,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Har,Energetic,0.03244931,0.5089244,0.4231345,0.035491776
1068,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACI,Happy,0.23745117,0.31445098,0.3157627,0.13233517
1069,4YJUTdZ0Pgl0ZeNyHYXeLd,Love Of My Life - Remastered 2011,Queen,Sad,0.15576853,0.0028840564,0.010532366,0.830815
1070,3qonjOrhFCfTnaaMruHzxW,Dangerously,Charlie Pu,Sad,0.27377835,0.15472147,0.09306437,0.47843564
1071,01380RE6UfsPSdiUIwrCoH,MIC Drop (Steve Aoki Remix) - Full Length Edition,BTS,Energetic,0.027733546,0.6100492,0.32393566,0.03828164
1072,1k5vv2ood14aa5uBYWBlWh,Resah,Payung Ted,Sad,0.18833177,0.003973673,0.014467087,0.79322743
1073,1sUcuZMuz5Kn5rATfzL77v,Here We Go Again / Fanboi,Ardhito Pr,Sad,0.31538597,0.012320132,0.031101225,0.6411928
1074,1NHl9g36Ebu3g16y0vtUNV,Fly To My Room,BTS,Happy,0.17785533,0.33152124,0.41927412,0.07134928
1075,79mIVkf9j6wtG23QNkKfxZ,Mundur Alon Alon,ILUX,Sad,0.29131192,0.106760554,0.27417657,0.32775092
1076,0fTiDOXRNEN0lUeYGoSHml,Somebody,The Chains,Sad,0.058816615,0.34932774,0.19311698,0.39873868
1077,0Hijswm0F2WNL0vN5e4CyE,Let You Love Me,Rita Ora,Energetic,0.065446876,0.667285,0.17415226,0.09311583
1078,6zwls2VhjHF9Ax7Xa2r54W,Ojo Dibandingke,Farel Pray,Happy,0.22468425,0.0989709,0.41166726,0.26467755
1079,7CUYHcu0RnbOnMz4RuN07w,Despacito (Featuring Daddy Yankee),Luis Fonsi,Happy,0.03716935,0.17865664,0.7437859,0.040388025
1080,51ynVHF2IUZAtT8QqrsCS7,Menghapus Jejakmu,Peterpan,Happy,0.087048344,0.052187905,0.80481535,0.05594843
1081,1Q2ebj4xoyyGiGHYPGbXJU,From Home,NCT,Sad,0.1296383,0.26509073,0.2719555,0.33331543
1082,5dewQ7ojISR32NAYNHFYWC,HEAVEN AND BACK,Chase Atla,Energetic,0.033075895,0.46317506,0.4134971,0.090252
1083,7MOCaEUbfGyq1K96umNVwJ,Pray,Jessie Mur,Sad,0.30502853,0.020477425,0.01961134,0.6548827
1084,02kDW379Yfd5PzW5A6vuGt,Lemonade,Internet M,Happy,0.1716645,0.30975938,0.314584,0.20399202
1085,5b1PngLlxc7hj3fJXrE2Zm,Glitch Mode,NCT DREAM,Happy,0.022480443,0.33934617,0.6022176,0.03595586
1086,3cGp1jXxLReLKz7QgVbWZR,Hello,JOY,Happy,0.030178744,0.26712763,0.5427643,0.15992925
1087,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cab,Energetic,0.1359306,0.37751588,0.33576784,0.15078561
1088,0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,Various Ar,Sad,0.20722128,0.087229796,0.08711823,0.6184306
1089,7D0RhFcb3CrfPuTJ0obrod,Sparks,Coldplay,Sad,0.26797834,0.011772797,0.01672097,0.7035278
1090,2bZIDMpzVooosmPHn0tHnd,STEREOTYPE,STAYC,Happy,0.060907673,0.16366038,0.6543788,0.121053286
1091,1cs5LFOcznflbTzEKDPXCx,Sayang,Via Vallen,Happy,0.15380664,0.043439575,0.62816817,0.17458566
1092,0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,JIN,Energetic,0.03562923,0.7118698,0.1621901,0.09031085
1093,1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,Happy,0.29873058,0.042333543,0.38865733,0.27027854
1094,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mend,Happy,0.050263364,0.3042133,0.5485222,0.09700112
1095,1FDGTwqfK4mmwFZOd7qn5H,Both of Us,Yellow Cla,Sad,0.115931034,0.3252121,0.1743691,0.38448766
1096,3T9CfDxFYqZWSKxd0BhZrb,Wait,Maroon 5,Energetic,0.0968175,0.3849826,0.3792654,0.13893451
1097,4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),Selena Gom,Energetic,0.082975194,0.6031873,0.18860988,0.12522769
1098,1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),Lupe Fiasc,Energetic,0.06761196,0.62356794,0.23072042,0.0780997
1099,4QhfKUW0Qn1W4nCfnjptw7,Lupakan Cinta,Rossa,Sad,0.19900692,0.009659452,0.012787266,0.77854633
1100,2fZQIJew3nkNe99s2PKzul,Bad Liar,Imagine Dr,Happy,0.23903464,0.09719919,0.5478414,0.1159248
1101,7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,Kygo,Sad,0.15207976,0.1705155,0.337634,0.33977067
1102,46WaBBaEHzgbN88Ew0nh50,MAGO,GFRIEND,Happy,0.020160824,0.32264403,0.6286115,0.028583579
1103,6lMh9k54E4mxbGBMkSwYhT,When She Loved Me,Various Ar,Sad,0.24116981,0.002181594,0.010926649,0.74572206
1104,41OCQS2Mul3MluLUUsfadr,Anugerah Terindah Yang Pernah Kumiliki,Sheila On ,Sad,0.20578894,0.25995243,0.25970256,0.2745561
1105,1ex8euBuzVyqjThnYfwY2k,HELLO,TREASURE,Happy,0.0769757,0.3418503,0.47963917,0.10153474
1106,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,Sad,0.23192061,0.037383743,0.04378526,0.6869103
1107,3TSLqZssCoCdDlMhCJ08XW,Still Life,BIGBANG,Sad,0.21819049,0.18706182,0.098196074,0.49655145
1108,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Happy,0.04711614,0.2905532,0.6192615,0.043069016
1109,5EyLFqmInSBWtVA2auM42i,Lagu Untukmu,Raisa,Sad,0.2798356,0.013768712,0.035843525,0.6705521
1110,6rcn967QN5JtkPOBDwYIuT,BOOM,NCT DREAM,Happy,0.14592157,0.17754084,0.5987947,0.07774283
1111,1GEBsLDvJGw7kviySRI6GX,You Belong With Me,Taylor Swi,Energetic,0.07731024,0.44239733,0.34823868,0.1320537
1112,34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,Happy,0.1208439,0.26841983,0.48770124,0.123034954
1113,3CboywxfJIgvHqi2FF4exb,Loverboy,A-Wall,Sad,0.3431808,0.0291819,0.111037195,0.5166001
1114,1S1bZVv8sqYY39S6KWchuk,Papi Chulo,Octavian,Energetic,0.24738021,0.35970524,0.16135539,0.23155919
1115,6Qe5wOREjTPivo6M5kW5h3,Akhir Cerita Cinta,Glenn Fred,Sad,0.1539334,0.14332971,0.107154466,0.5955824
1116,2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,JVKE,Sad,0.1961892,0.04419685,0.061935324,0.69767874
1117,37LhFxchiyAJVop5JgRZgY,Like Water,WENDY,Sad,0.18336561,0.1044406,0.08295332,0.6292405
1118,2k9ZZcEQVxoXd2OYr8iiQ8,Hal Indah Butuh Waktu Untuk Datang,Idgitaf,Sad,0.31409407,0.009184551,0.022656934,0.65406454
1119,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,Energetic,0.057013344,0.6548964,0.14045262,0.1476377
1120,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Marshmello,Happy,0.07239271,0.4265474,0.429108,0.071951896
1121,6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,Coldplay,Energetic,0.024578717,0.5910343,0.34442747,0.03995949
1122,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guet,Energetic,0.024035031,0.81956017,0.09620644,0.060198367
1123,1Lr1X8fhSS9Q8jEiTwSkQB,Tabu - Original Soundtrack Merindu Cahaya de Amstel,Brisia Jod,Sad,0.2630175,0.0055640903,0.011875482,0.719543
1124,2TOzTqQXNmR2zDJXihjZ2e,enough for you,Olivia Rod,Sad,0.418143,0.0075666294,0.01312739,0.5611631
1125,10AsRVRdU07cMAFHeGYO3c,Solo Dance,Martin Jen,Energetic,0.035697702,0.63130575,0.28412107,0.048875533
1126,4bZZVcgWWMWPBwzTTp642w,Filter,BTS,Happy,0.022892945,0.13466305,0.82816464,0.01427926
1127,1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larss,Happy,0.038113702,0.14099206,0.791428,0.029466186
1128,1Duym1lVQurgKHHSqpOWhY,Lost Stars,Maroon 5,Happy,0.08641815,0.37047386,0.41273084,0.13037705
1129,3ZkUWF1MVm3tLgz7dplGpk,The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha,Energetic,0.0497532,0.569312,0.22818847,0.15274636
1130,2WH4oy1SYppZrcdgKwSA0j,Make It Right (feat. Lauv),BTS,Energetic,0.14567156,0.69474244,0.11133323,0.048252735
1131,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styl,Energetic,0.0681669,0.5744018,0.18603529,0.17139587
1132,2TyDgN8q5NgOuiR8yYyBYj,Rainbow,NCT DREAM,Sad,0.16310897,0.18100533,0.19872361,0.45716196
1133,0zJIPpVcHKWqmf2FaKXbQQ,Kenanglah Aku,NaFF,Sad,0.21126652,0.034776617,0.13873935,0.6152175
1134,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,Happy,0.029920746,0.10584162,0.8449887,0.019248884
1135,2WTHLEVjfefbGoW7F3dXIg,Girls,aespa,Energetic,0.022624781,0.6424897,0.3116291,0.023256466
1136,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,Energetic,0.07562092,0.5614278,0.27579087,0.087160446
1137,2WoluqyWzsgRmFCeHeGlnm,SNEAKERS,ITZY,Energetic,0.037460167,0.5366888,0.40065253,0.025198564
1138,3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styl,Happy,0.03508466,0.39165488,0.53649056,0.0367699
1139,7i1pavASRUZk62ejaUIESa,Crying Over You ◐,HONNE,Energetic,0.11155175,0.42780387,0.3495058,0.11113849
1140,2WoRw2nWZoj5ty0rOQP4FQ,Kau Adalah (feat. Rayi Putra),Isyana Sar,Happy,0.07415639,0.19894905,0.6165039,0.11039071
1141,0GUbhhI5fRx7BlqlqlhjuB,Zimzalabim,Red Velvet,Energetic,0.03412209,0.60501486,0.33232912,0.02853399
1142,0jSccBRnhNU4KtACMQPvco,Mikrokosmos,BTS,Energetic,0.03611575,0.57981896,0.30842,0.07564531
1143,0RDqNCRBGrSegk16Avfzuq,Talk that Talk,TWICE,Happy,0.029386759,0.27376664,0.6764236,0.020423088
1144,10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Ste,Energetic,0.13814074,0.41381738,0.33675247,0.11128938
1145,1DlGTnBydbBcOSdC6XEZnq,The Other,Lauv,Sad,0.12342735,0.13622503,0.14601049,0.5943371
1146,2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,Energetic,0.15833126,0.47721776,0.26365322,0.1007977
1147,0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,Energetic,0.07790909,0.5847829,0.1641278,0.17318037
1148,4xfrPOs83e96BcfxIe8CTI,Teman Bahagia (Acoustic Version),Jaz,Sad,0.17963652,0.006053525,0.030854065,0.7834557
1149,76FZM38RC8XaAjJ77CVTNe,Into You,Ariana Gra,Energetic,0.05769781,0.6173613,0.2622965,0.062644385
1150,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),R. City,Happy,0.107938185,0.24562517,0.468921,0.17751561
1151,0gb1J5UrTpzaU1s3nupgCd,No Money,Galantis,Happy,0.012238366,0.20650922,0.7676958,0.0135565745
1152,0iQ7Nc2YhlyGHeUi4R8Gl6,NO ONE,LeeHi,Happy,0.14945792,0.24270807,0.47715265,0.13068135
1153,1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,Happy,0.06314872,0.21164477,0.6861544,0.03905202
1154,0EmYZZ8OqeALedVhijSjsg,CROWN,TOMORROW X,Happy,0.032493602,0.381245,0.54892343,0.037337985
1155,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swi,Sad,0.34174183,0.20861393,0.04716457,0.40247974
1156,7ciLq0Cip0yxiz6KANrOUq,Toothbrush,DNCE,Happy,0.034735847,0.16354172,0.77629954,0.025422815
1157,63irPUP3xB74fHdw1Aw9zR,MANIAC,Stray Kids,Energetic,0.08184209,0.4726358,0.41408512,0.031436928
1158,2X45nVBeYzmDlrXji9Av0Q,"Love, Maybe",MeloMance,Happy,0.08802529,0.14591499,0.42232946,0.34373033
1159,1GdxRFpWNPce2d77VVoKSN,Hello Goodbye,YB,Calm,0.720651,0.013302568,0.08093747,0.18510897
1160,6Fnvi5QnVkTskSzeRvvQds,Telepathy,BTS,Happy,0.058348205,0.35618404,0.53771716,0.047750548
1161,6LfBnBoEF8GleoCBOTxAnW,Tunggu Apa Lagi,Lalahuta,Happy,0.15707073,0.07631181,0.52017236,0.24644506
1162,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,Happy,0.022121565,0.14889501,0.8113922,0.017591318
1163,4BLpx15uqj0UykcYPXALGO,Intuisi,Yura Yunit,Sad,0.4019907,0.002626886,0.014458384,0.58092403
1164,6VggIDYOnf9C8fJVcMpxAu,Kangen,Dewa,Happy,0.016453836,0.13203022,0.83280957,0.018706273
1165,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Mon,Happy,0.039677937,0.25189728,0.68601805,0.022406666
1166,6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,Mike Posne,Happy,0.022366375,0.34140602,0.6141717,0.022055907
1167,5aaE27JUylnG7aPtGJPrrC,DICE,NMIXX,Energetic,0.05016644,0.47988942,0.43004274,0.03990129
1168,5vjLSffimiIP26QG5WcN2K,Hold On,Justin Bie,Sad,0.2799077,0.07772264,0.041655447,0.60071415
1169,2XW3vH6ZqMHvlzUSfhWW2X,BALI,Rich Brian,Happy,0.070291676,0.26224405,0.6150648,0.052399427
1170,5btJjUxmhPK1cwdw0mnhRD,"Love, Maybe",MeloMance,Sad,0.110392615,0.18349977,0.2170416,0.489066
1171,3UoULw70kMsiVXxW0L3A33,pov,Ariana Gra,Sad,0.16259633,0.21054609,0.079016395,0.5478412
1172,3vWiMpsy2VMkKqQCtN5mr4,Figurinha - Ao Vivo,Douglas & ,Happy,0.14183033,0.19844672,0.4732185,0.18650433
1173,0k4d5YPDr1r7FX77VdqWez,You Right,Doja Cat,Energetic,0.10148295,0.45427108,0.34730902,0.09693702
1174,5YMXGBD6vcYP7IolemyLtK,Euphoria,BTS,Happy,0.103434585,0.24622332,0.49857295,0.15176915
1175,4Sav8RLaXMBpTZX6xNPj0K,Try Again,JAEHYUN,Sad,0.26751372,0.009449392,0.027240578,0.6957963
1176,46cdw28EXOhDPnD1emDC6T,SNAP - High and Fast,Rosa Linn,Happy,0.041473214,0.09291595,0.8382531,0.02735781
1177,3PPAFAhNAvJYs74JnujgGq,Yellow (feat. Bekon),Rich Brian,Sad,0.15277502,0.34436342,0.083814606,0.41904694
1178,6embPWj9qvusLg9JpbAmCQ,Losing Us.,raissa ang,Sad,0.18615596,0.0028960865,0.008294124,0.80265385
1179,2j1fFjWHCI9KJSwcuYAOyF,Spring Day,BTS,Energetic,0.021511806,0.5371469,0.40096653,0.040374808
1180,36Doyoc4jnoERlk8Jq5zMb,Kala Cinta Menggoda,Noah,Happy,0.07941252,0.1504067,0.63224214,0.13793863
1181,4tERsdVCLtLtrGdFBf9DGC,New,Daya,Energetic,0.06734769,0.581982,0.24930221,0.10136799
1182,14BkDbB0oZ0xxKkyFkOaFw,Aku Sayang Aku,Chintya Ga,Sad,0.20300767,0.017467193,0.054562204,0.7249629
1183,0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,Kygo,Happy,0.14598235,0.29328597,0.34719414,0.21353747
1184,7sFfT1kaFWTNgbT4Occlye,Masih,Rossa,Sad,0.2792121,0.0037977025,0.01693168,0.7000586
1185,7MoQFHt9nhB9JyTyShnpio,Dengarkan Hatiku,Adera,Sad,0.17208543,0.02221015,0.016749838,0.7889546
1186,04sN26COy28wTXYj3dMoiZ,Bored,Billie Eil,Sad,0.28128842,0.0056463284,0.00579348,0.70727175
1187,3BuLtAmXKy5uQYl4ED1zBT,Weak,Larissa La,Happy,0.06598785,0.19813092,0.65903074,0.07685045
1188,0xzI1KAr0Yd9tv8jlIk3sn,Bad Decisions (with BTS & Snoop Dogg),benny blan,Happy,0.012155657,0.11325749,0.8664561,0.008130896
1189,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,Happy,0.038022526,0.44797412,0.46629223,0.047711063
1190,3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,BTS,Sad,0.14235444,0.21409221,0.13806471,0.5054886
1191,6L68DyIsn6SqEN9rStOXb9,Just You,Teddy Adhi,Sad,0.2932563,0.003644826,0.015081925,0.6880169
1192,4qOpQXiEDEvt8MhYCGcwB6,Dehidrasi,Hindia,Happy,0.02235599,0.4381156,0.5111259,0.028402457
1193,0SIAFU49FFHwR3QnT5Jx0k,Chinese New Year,SALES,Calm,0.6653212,0.07073613,0.19321398,0.07072871
1194,0kiLz3NcF1LMbn97OCTlgJ,Satru,Denny Cakn,Energetic,0.08194858,0.3737359,0.36104128,0.18327428
1195,21aOLk12MksET8AsbU0SI6,LO$ER=LO♡ER,TOMORROW X,Happy,0.016016982,0.29909033,0.66330296,0.021589747
1196,18tLvggTFEZuzLdcnuej2u,Kesempurnaan Cinta,Rizky Febi,Happy,0.071794786,0.28217477,0.4762842,0.16974609
1197,5IAESfJjmOYu7cHyX557kz,Take Two,BTS,Happy,0.076236136,0.26095146,0.5823858,0.08042655
1198,2rShm1AcEBSlydfHykf3uJ,Pamer Bojo,Didi Kempo,Happy,0.18676509,0.046593774,0.49180672,0.27483442
1199,5dn6QANKbf76pANGjMBida,Blueberry Eyes (feat. SUGA of BTS),MAX,Sad,0.27105683,0.15722583,0.15080772,0.42090964
1200,6vo0dV9t7PCQZKsLFwVwZ5,Darl+ing,SEVENTEEN,Happy,0.18132049,0.2594667,0.35360354,0.20560926
1201,5EzitieoPnjyKHAq0gfRMa,Ko Ko Bop,EXO,Happy,0.022651361,0.35087952,0.60002625,0.02644297
1202,1HMNrH17iZtm0BeABhZ1hW,Miss U Miss Me,Just Stef,Calm,0.28016013,0.27961856,0.23980857,0.2004128
1203,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,Happy,0.054631535,0.41044202,0.4585044,0.07642205
1204,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Various Ar,Energetic,0.044495396,0.63748,0.2579628,0.060061753
1205,2vdkN2NSQ5mxqNGg7sJUxs,ICY,ITZY,Happy,0.016854424,0.24291539,0.7273411,0.01288911
1206,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,Happy,0.12709652,0.2288268,0.58694595,0.057130665
1207,4bEa9VAnyVJWBxOUyVvzie,Sticker,NCT 127,Happy,0.10549658,0.29305327,0.4764946,0.1249554
1208,4qqArAiTPueDxIp7cf87h7,Final Song,MØ,Energetic,0.07383778,0.6287925,0.19423382,0.10313582
1209,0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,George Ben,Sad,0.18932407,0.044355813,0.057594452,0.70872563
1210,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del R,Energetic,0.07765075,0.57404023,0.19600569,0.15230335
1211,6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,Sad,0.1975963,0.003563796,0.009070189,0.78976965
1212,1HsSIPLTQT354yJcQGfEY3,Good Boy Gone Bad,TOMORROW X,Happy,0.04524376,0.36678594,0.5321055,0.055864725
1213,2cthSSfjAPK4mGEkcbTCSC,Hari Bahhagia,Atta Halil,Sad,0.27297956,0.087029666,0.09160229,0.5483885
1214,41GW9sI7kajNmon5HJGNH9,THANK YOU (ASAHI x HARUTO Unit),TREASURE,Happy,0.02996735,0.3984163,0.48759153,0.084024735
1215,3Jx6apzpRnf9MPmZv13LOj,Not With Me,Bondan Pra,Sad,0.33688635,0.013319852,0.017245967,0.63254786
1216,3i7CqduWPS62nOQssRymQ6,Yang Terdalam,Noah,Happy,0.10701184,0.16034736,0.5909407,0.14170018
1217,17ejRbr6B8l9zdqgCZsn4m,Nobody Compares To You (feat. Katie Pearlman),Gryffin,Energetic,0.09064032,0.48865852,0.25192583,0.16877526
1218,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,Sad,0.41984022,0.012243023,0.008308195,0.5596086
1219,4DYIDSMIB5y2UmZFv9fxeX,Dance The Night Away,TWICE,Happy,0.023587234,0.2465807,0.71080875,0.019023253
1220,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,Energetic,0.074959934,0.679525,0.14236662,0.10314848
1221,3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,Energetic,0.05184316,0.5681165,0.29119653,0.088843785
1222,4lK7zM6W6QHu9GNdR2BX8i,Kamu Cantik Kamu Baik,Lyla,Happy,0.08251677,0.19952576,0.6364968,0.081460744
1223,6B3klWr5zdlEUdqFm89Czb,Satu-Satunya,Hivi!,Happy,0.02899141,0.10791584,0.83935285,0.023739917
1224,1HYzRuWjmS9LXCkdVHi25K,Stay With Me,CHANYEOL,Sad,0.18499734,0.1500526,0.07561173,0.58933836
1225,58kZ9spgxmlEznXGu6FPdQ,Sick Boy,The Chains,Happy,0.13903609,0.32479912,0.40814105,0.12802367
1226,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),Eminem,Energetic,0.20134506,0.50042295,0.27290452,0.025327476
1227,6dbApVkSR5CVyiWrNTeG9R,Bawa Dia Kembali,Mahalini,Sad,0.20912795,0.039551646,0.0671217,0.6841988
1228,1gG5MoWK5SmHUcQPa2jxdP,Touch,Little Mix,Happy,0.05330154,0.4031151,0.48890606,0.05467729
1229,1oyQ8SCnGbZHjKv25kvQo2,Kau Yang Sembunyi,Hanin Dhiy,Sad,0.2140811,0.003987127,0.007428761,0.77450305
1230,0oJRiblEiQgTg2hRfnacIt,Shoong! (feat. LISA of BLACKPINK),TAEYANG,Energetic,0.08228846,0.6404799,0.1696901,0.10754148
1231,5uFqjHOo3Sh0bVPCKf3DdH,Illusion,aespa,Happy,0.060192175,0.32202408,0.565646,0.052137762
1232,5o4yGlG0PfeVUa6ClIyOxq,Boys,Charli XCX,Happy,0.13172317,0.32202074,0.4253178,0.120938316
1233,4OafepJy2teCjYJbvFE60J,breathin,Ariana Gra,Energetic,0.06601966,0.5132906,0.32091203,0.09977768
1234,0wCiZgPLKt7M2aoPMBB6Tx,Chasing Fire,Lauv,Energetic,0.11713938,0.43796402,0.29189947,0.15299715
1235,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACI,Calm,0.4819467,0.0054454315,0.039413147,0.47319478
1236,2TGniNBlW1mBJFxvSLZ4SA,Beautiful,NCT,Happy,0.04614908,0.22732845,0.64533776,0.08118471
1237,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,Happy,0.21032022,0.120122254,0.54729,0.122267485
1238,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Tiko,Happy,0.07181905,0.33603445,0.52243674,0.069709614
1239,46NBoIAHrmR7qcUGCIFEjR,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guet,Energetic,0.013571989,0.6619754,0.28304422,0.041408475
1240,0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,Happy,0.09333793,0.23363101,0.5957922,0.07723881
1241,4atLCK41iF1xFDydQ6WliG,PS5,salem iles,Energetic,0.06742422,0.5109867,0.34520382,0.07638524
1242,2u54HNQamwFuOMLSuhSRom,Blood Sweat & Tears,BTS,Happy,0.024529565,0.41744244,0.53273654,0.025291437
1243,0wfbD5rAksdXUzRvMfM3x5,The One,The Chains,Sad,0.3772635,0.090242684,0.05287178,0.47962183
1244,7er7WofjVw4QwPAyxH39jH,Menjaga Hati,Yovie & Nu,Sad,0.15591331,0.1093041,0.049329903,0.6854527
1245,1JBlPAvemeeld88PoPN69O,Better On My Own,Keisya Lev,Sad,0.2026567,0.06434611,0.09485093,0.6381463
1246,0EMD15EVNwDlgGH2CH6ZEL,Ridin',NCT DREAM,Energetic,0.024654573,0.50689095,0.40165296,0.06680141
1247,0Z3E3USDNRILRhQBwy0ljP,Air & Api,Naif,Happy,0.030215574,0.10983491,0.83179075,0.028158788
1248,7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,Sam Smith,Sad,0.27863443,0.06290002,0.086580634,0.57188493
1249,6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,Energetic,0.11892854,0.5740185,0.21340829,0.0936448
1250,1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,ENHYPEN,Energetic,0.022815049,0.6039428,0.33538827,0.037853923
1251,5xrtzzzikpG3BLbo4q1Yul,LILAC,IU,Happy,0.021526916,0.2804417,0.67979354,0.018237835
1252,6Pgmqg15yVexuOgtzuxwoX,Dancing in My Room,347aidan,Calm,0.56260407,0.01328472,0.1633269,0.26078436
1253,3w09eeWmgkLz5BISaqcpgm,Kelingan Mantan,NDX A.K.A.,Sad,0.16866124,0.13153917,0.33993602,0.35986364
1254,0izaL2F5LK3ikSTI9jZNhs,Enemies,Lauv,Happy,0.077202484,0.27964908,0.54429525,0.09885321
1255,7lV0M6ulaapTNZJzx8stw0,Starlight,CHA NI (SF,Sad,0.1301644,0.28503773,0.09992678,0.48487106
1256,6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Laze,Happy,0.020798119,0.25756228,0.70536697,0.016272629
1257,66xn6tB8s3l8uhj02OGneE,For You (Fifty Shades Freed) (& Rita Ora),Various Ar,Energetic,0.033471227,0.7359886,0.1505442,0.0799959
1258,14XLUySagFhP9KoqOTg5ka,VIBE (feat. Jimin of BTS),TAEYANG,Happy,0.075759955,0.28967112,0.5751556,0.059413373
